8C83	3.0	ELECTRON MICROSCOPY
8C84	1.9	X-RAY DIFFRACTION
8C8H	3.84	ELECTRON MICROSCOPY
8C8J	2.1	X-RAY DIFFRACTION
8C8X	3.93	ELECTRON MICROSCOPY
8C8Y	3.03	ELECTRON MICROSCOPY
8C8Z	3.12	ELECTRON MICROSCOPY
8C90	3.15	ELECTRON MICROSCOPY
8C91	4.19	ELECTRON MICROSCOPY
8C92	3.79	ELECTRON MICROSCOPY
8C93	4.17	ELECTRON MICROSCOPY
8C94	3.8	ELECTRON MICROSCOPY
8C95	4.92	ELECTRON MICROSCOPY
8C96	4.43	ELECTRON MICROSCOPY
8C97	4.07	ELECTRON MICROSCOPY
8C98	3.66	ELECTRON MICROSCOPY
8C99	3.29	ELECTRON MICROSCOPY
8C9A	4.86	ELECTRON MICROSCOPY
8C9B	5.9	ELECTRON MICROSCOPY
8C9C	6.62	ELECTRON MICROSCOPY
8CA7	2.06	ELECTRON MICROSCOPY
8CAH	3.0	ELECTRON MICROSCOPY
8CAI	2.08	ELECTRON MICROSCOPY
8CAM	1.86	ELECTRON MICROSCOPY
8CAS	3.3	ELECTRON MICROSCOPY
8CAZ	2.11	ELECTRON MICROSCOPY
8CBJ	3.8	ELECTRON MICROSCOPY
8CBK	2.76	ELECTRON MICROSCOPY
8CBL	2.79	ELECTRON MICROSCOPY
8CBM	3.14	ELECTRON MICROSCOPY
8CBN	3.34	ELECTRON MICROSCOPY
8CBO	3.2	ELECTRON MICROSCOPY
8CBQ	4.0	ELECTRON MICROSCOPY
8CBW	3.485	ELECTRON MICROSCOPY
8CCS	1.97	ELECTRON MICROSCOPY
8CD1	3.0	ELECTRON MICROSCOPY
8CDL	2.72	ELECTRON MICROSCOPY
8CDN	2.55	X-RAY DIFFRACTION
8CDR	2.04	ELECTRON MICROSCOPY
8CDU	3.1	ELECTRON MICROSCOPY
8CDV	4.73	ELECTRON MICROSCOPY
8CE2	1.24	X-RAY DIFFRACTION
8CEC	3.57	ELECTRON MICROSCOPY
8CED	4.15	ELECTRON MICROSCOPY
8CEE	3.7	ELECTRON MICROSCOPY
8CEF	2.486	X-RAY DIFFRACTION
8CEH	2.05	ELECTRON MICROSCOPY
8CEN	3.0	ELECTRON MICROSCOPY
8CEO	3.6	ELECTRON MICROSCOPY
8CEP	2.04	ELECTRON MICROSCOPY
8CEU	1.83	ELECTRON MICROSCOPY
8CF1	1.82	ELECTRON MICROSCOPY
8CF2	\N	SOLUTION NMR
8CF5	2.71	ELECTRON MICROSCOPY
8CF8	2.2	ELECTRON MICROSCOPY
8CG8	2.57	ELECTRON MICROSCOPY
8CGD	1.98	ELECTRON MICROSCOPY
8CGI	1.89	ELECTRON MICROSCOPY
8CGJ	1.79	ELECTRON MICROSCOPY
8CGK	1.64	ELECTRON MICROSCOPY
8CGN	2.28	ELECTRON MICROSCOPY
8CGR	2.12	ELECTRON MICROSCOPY
8CGU	1.89	ELECTRON MICROSCOPY
8CGV	1.66	ELECTRON MICROSCOPY
8CH6	5.9	ELECTRON MICROSCOPY
8CI5	3.2	ELECTRON MICROSCOPY
8CIV	2.47	ELECTRON MICROSCOPY
8CKU	3.11	ELECTRON MICROSCOPY
8CLI	3.2	ELECTRON MICROSCOPY
8CLJ	3.2	ELECTRON MICROSCOPY
8CLM	1.8	X-RAY DIFFRACTION
8CLR	\N	SOLUTION NMR
8CMJ	3.79	ELECTRON MICROSCOPY
8CMM	0.9	X-RAY DIFFRACTION
8COM	3.3	ELECTRON MICROSCOPY
8COO	\N	SOLUTION NMR
8CPG	1.4	X-RAY DIFFRACTION
8CQ1	\N	SOLUTION NMR
8CQ7	3.2	X-RAY DIFFRACTION
8CQW	3.05	X-RAY DIFFRACTION
8CRE	3.0	X-RAY DIFFRACTION
8CRO	3.1	ELECTRON MICROSCOPY
8CRX	2.78	ELECTRON MICROSCOPY
8CRY	1.2	X-RAY DIFFRACTION
8CRZ	1.2	X-RAY DIFFRACTION
8CS0	1.65	X-RAY DIFFRACTION
8CS1	4.56	X-RAY DIFFRACTION
8CS2	6.0	X-RAY DIFFRACTION
8CS3	5.14	X-RAY DIFFRACTION
8CS4	6.03	X-RAY DIFFRACTION
8CS5	6.52	X-RAY DIFFRACTION
8CS6	6.76	X-RAY DIFFRACTION
8CS7	6.67	X-RAY DIFFRACTION
8CS8	6.0	X-RAY DIFFRACTION
8CSH	2.25	X-RAY DIFFRACTION
8CSP	2.66	ELECTRON MICROSCOPY
8CSQ	2.54	ELECTRON MICROSCOPY
8CSR	2.54	ELECTRON MICROSCOPY
8CSS	2.36	ELECTRON MICROSCOPY
8CST	2.85	ELECTRON MICROSCOPY
8CSU	3.03	ELECTRON MICROSCOPY
8CSZ	3.2	ELECTRON MICROSCOPY
8CTH	3.3	ELECTRON MICROSCOPY
8CTI	3.6	ELECTRON MICROSCOPY
8CTL	3.1	ELECTRON MICROSCOPY
8CTY	2.3	X-RAY DIFFRACTION
8CTZ	2.32	X-RAY DIFFRACTION
8CU0	1.74	X-RAY DIFFRACTION
8CUC	2.09	X-RAY DIFFRACTION
8CVJ	2.4	X-RAY DIFFRACTION
8CVK	2.5	X-RAY DIFFRACTION
8CVL	2.3	X-RAY DIFFRACTION
8CVM	2.66	ELECTRON MICROSCOPY
8CVO	2.95	ELECTRON MICROSCOPY
8CWO	2.84	ELECTRON MICROSCOPY
8CWW	2.74	ELECTRON MICROSCOPY
8CX0	2.7	ELECTRON MICROSCOPY
8CX1	3.3	ELECTRON MICROSCOPY
8CX2	3.2	ELECTRON MICROSCOPY
8CXF	1.77	X-RAY DIFFRACTION
8CXS	2.49	X-RAY DIFFRACTION
8CXT	2.61	X-RAY DIFFRACTION
8CXU	2.28	X-RAY DIFFRACTION
8CXV	2.26	X-RAY DIFFRACTION
8CXW	2.78	X-RAY DIFFRACTION
8CXX	2.34	X-RAY DIFFRACTION
8CXY	2.19	X-RAY DIFFRACTION
8CXZ	2.35	X-RAY DIFFRACTION
8CY0	2.65	X-RAY DIFFRACTION
8CY1	2.38	X-RAY DIFFRACTION
8CY2	2.81	X-RAY DIFFRACTION
8CY3	2.65	X-RAY DIFFRACTION
8CY4	2.34	X-RAY DIFFRACTION
8CY5	2.5	X-RAY DIFFRACTION
8CYF	2.44	X-RAY DIFFRACTION
8CYM	7.76	X-RAY DIFFRACTION
8CYN	9.45	X-RAY DIFFRACTION
8CZE	2.58	ELECTRON MICROSCOPY
8CZQ	2.78	X-RAY DIFFRACTION
8D0B	3.43	ELECTRON MICROSCOPY
8D0K	4.27	ELECTRON MICROSCOPY
8D1V	2.82	ELECTRON MICROSCOPY
8D28	1.42	X-RAY DIFFRACTION
8D29	1.81	X-RAY DIFFRACTION
8D2A	2.17	X-RAY DIFFRACTION
8D2B	1.44	X-RAY DIFFRACTION
8D2K	2.43	ELECTRON MICROSCOPY
8D2L	2.21	ELECTRON MICROSCOPY
8D2M	1.821	X-RAY DIFFRACTION
8D2N	2.88	ELECTRON MICROSCOPY
8D2O	2.66	ELECTRON MICROSCOPY
8D2P	2.78	ELECTRON MICROSCOPY
8D2Q	2.58	ELECTRON MICROSCOPY
8D31	7.45	X-RAY DIFFRACTION
8D33	2.46	ELECTRON MICROSCOPY
8D37	2.65	ELECTRON MICROSCOPY
8D3L	3.49	ELECTRON MICROSCOPY
8D3M	3.41	ELECTRON MICROSCOPY
8D3P	4.26	ELECTRON MICROSCOPY
8D3Q	3.9	ELECTRON MICROSCOPY
8D3R	3.04	ELECTRON MICROSCOPY
8D42	2.91	ELECTRON MICROSCOPY
8D49	3.2	ELECTRON MICROSCOPY
8D4A	2.74	ELECTRON MICROSCOPY
8D4B	2.92	ELECTRON MICROSCOPY
8D5L	1.64	X-RAY DIFFRACTION
8D5O	2.7	X-RAY DIFFRACTION
8D6J	2.5	X-RAY DIFFRACTION
8D71	2.5	X-RAY DIFFRACTION
8D78	2.12	X-RAY DIFFRACTION
8D79	1.99	X-RAY DIFFRACTION
8D86	3.12	X-RAY DIFFRACTION
8D8J	3.8	ELECTRON MICROSCOPY
8D8K	3.13	ELECTRON MICROSCOPY
8D8L	2.6	ELECTRON MICROSCOPY
8D8M	3.1	X-RAY DIFFRACTION
8D8N	3.6	ELECTRON MICROSCOPY
8D93	2.96	X-RAY DIFFRACTION
8D94	2.44	X-RAY DIFFRACTION
8D96	3.35	ELECTRON MICROSCOPY
8D97	3.8	ELECTRON MICROSCOPY
8D9D	3.59	ELECTRON MICROSCOPY
8D9E	3.76	ELECTRON MICROSCOPY
8D9F	2.71	ELECTRON MICROSCOPY
8D9G	2.57	ELECTRON MICROSCOPY
8D9H	3.6	ELECTRON MICROSCOPY
8D9I	3.62	ELECTRON MICROSCOPY
8D9J	2.82	X-RAY DIFFRACTION
8D9K	3.72	ELECTRON MICROSCOPY
8D9L	4.04	ELECTRON MICROSCOPY
8DAG	6.16	X-RAY DIFFRACTION
8DAH	5.47	X-RAY DIFFRACTION
8DAP	6.47	X-RAY DIFFRACTION
8DC2	2.99	ELECTRON MICROSCOPY
8DCJ	3.33	X-RAY DIFFRACTION
8DEJ	2.86	ELECTRON MICROSCOPY
8DEX	2.7	ELECTRON MICROSCOPY
8DF7	3.52	X-RAY DIFFRACTION
8DF8	2.92	X-RAY DIFFRACTION
8DF9	3.24	X-RAY DIFFRACTION
8DFA	2.8	ELECTRON MICROSCOPY
8DFB	3.17	X-RAY DIFFRACTION
8DFO	3.1	ELECTRON MICROSCOPY
8DFS	3.0	ELECTRON MICROSCOPY
8DFV	3.06	ELECTRON MICROSCOPY
8DG5	3.26	ELECTRON MICROSCOPY
8DG7	3.32	ELECTRON MICROSCOPY
8DGA	3.73	ELECTRON MICROSCOPY
8DH0	2.9	X-RAY DIFFRACTION
8DH1	2.65	X-RAY DIFFRACTION
8DH2	2.9	X-RAY DIFFRACTION
8DH3	3.0	X-RAY DIFFRACTION
8DH4	2.8	X-RAY DIFFRACTION
8DH5	2.85	X-RAY DIFFRACTION
8DHC	2.02	X-RAY DIFFRACTION
8DK2	4.1	ELECTRON MICROSCOPY
8DK3	3.28	ELECTRON MICROSCOPY
8DK5	2.71	ELECTRON MICROSCOPY
8DK7	2.46	X-RAY DIFFRACTION
8DLF	3.23	ELECTRON MICROSCOPY
8DMB	3.1	ELECTRON MICROSCOPY
8DO6	3.1	ELECTRON MICROSCOPY
8DP3	1.91	X-RAY DIFFRACTION
8DQ1	4.1	ELECTRON MICROSCOPY
8DQW	2.1	ELECTRON MICROSCOPY
8DQX	2.1	ELECTRON MICROSCOPY
8DQZ	2.92	ELECTRON MICROSCOPY
8DR0	2.42	ELECTRON MICROSCOPY
8DR1	2.14	ELECTRON MICROSCOPY
8DR3	2.2	ELECTRON MICROSCOPY
8DR4	2.45	ELECTRON MICROSCOPY
8DR5	2.76	ELECTRON MICROSCOPY
8DR6	2.39	ELECTRON MICROSCOPY
8DR7	2.7	ELECTRON MICROSCOPY
8DRH	\N	SOLUTION NMR
8DTP	2.7	ELECTRON MICROSCOPY
8DU4	3.55	ELECTRON MICROSCOPY
8DUE	2.9	ELECTRON MICROSCOPY
8DUT	7.4	ELECTRON MICROSCOPY
8DVF	3.3	ELECTRON MICROSCOPY
8DVI	3.2	ELECTRON MICROSCOPY
8DVP	1.54	X-RAY DIFFRACTION
8DVR	3.3	ELECTRON MICROSCOPY
8DVS	3.0	ELECTRON MICROSCOPY
8DVU	2.9	ELECTRON MICROSCOPY
8DVY	2.36	X-RAY DIFFRACTION
8DW0	1.68	X-RAY DIFFRACTION
8DW1	1.849	X-RAY DIFFRACTION
8DW4	2.49	X-RAY DIFFRACTION
8DW6	3.5	ELECTRON MICROSCOPY
8DW7	1.96	X-RAY DIFFRACTION
8DW8	2.58	X-RAY DIFFRACTION
8DWD	1.68	X-RAY DIFFRACTION
8DWE	2.2	X-RAY DIFFRACTION
8DWF	2.6	X-RAY DIFFRACTION
8DWJ	3.9	ELECTRON MICROSCOPY
8DWM	2.99	X-RAY DIFFRACTION
8DX1	4.79	X-RAY DIFFRACTION
8DX5	5.9	X-RAY DIFFRACTION
8DX6	5.34	X-RAY DIFFRACTION
8DX7	4.92	X-RAY DIFFRACTION
8DX9	4.55	X-RAY DIFFRACTION
8DXA	4.21	X-RAY DIFFRACTION
8DXC	5.04	X-RAY DIFFRACTION
8DXD	4.28	X-RAY DIFFRACTION
8DXF	4.29	X-RAY DIFFRACTION
8DXV	4.59	X-RAY DIFFRACTION
8DXW	4.52	X-RAY DIFFRACTION
8DXX	4.07	X-RAY DIFFRACTION
8DXY	4.87	X-RAY DIFFRACTION
8DXZ	4.71	X-RAY DIFFRACTION
8DY7	3.18	ELECTRON MICROSCOPY
8DY9	3.12	ELECTRON MICROSCOPY
8DYK	2.1	NEUTRON DIFFRACTION
8DZJ	2.9	ELECTRON MICROSCOPY
8DZK	2.1	X-RAY DIFFRACTION
8E0F	2.7	X-RAY DIFFRACTION
8E14	3.36	ELECTRON MICROSCOPY
8E23	2.59	X-RAY DIFFRACTION
8E24	2.34	X-RAY DIFFRACTION
8E28	3.1	ELECTRON MICROSCOPY
8E29	3.1	ELECTRON MICROSCOPY
8E2A	2.8	ELECTRON MICROSCOPY
8E2L	3.51	ELECTRON MICROSCOPY
8E2P	2.72	X-RAY DIFFRACTION
8E2Q	2.34	X-RAY DIFFRACTION
8E30	1.91	ELECTRON MICROSCOPY
8E32	2.35	ELECTRON MICROSCOPY
8E33	2.23	ELECTRON MICROSCOPY
8E35	2.27	ELECTRON MICROSCOPY
8E36	2.38	ELECTRON MICROSCOPY
8E3D	2.62	X-RAY DIFFRACTION
8E3E	2.99	X-RAY DIFFRACTION
8E3F	6.5	ELECTRON MICROSCOPY
8E3H	6.5	ELECTRON MICROSCOPY
8E3I	2.53	ELECTRON MICROSCOPY
8E3K	1.28	X-RAY DIFFRACTION
8E3L	2.35	ELECTRON MICROSCOPY
8E3M	2.25	ELECTRON MICROSCOPY
8E3O	1.99	ELECTRON MICROSCOPY
8E3R	1.45	X-RAY DIFFRACTION
8E40	3.57	ELECTRON MICROSCOPY
8E41	2.13	ELECTRON MICROSCOPY
8E42	2.29	ELECTRON MICROSCOPY
8E43	2.09	ELECTRON MICROSCOPY
8E44	2.53	ELECTRON MICROSCOPY
8E45	2.3	ELECTRON MICROSCOPY
8E46	2.32	ELECTRON MICROSCOPY
8E47	2.32	ELECTRON MICROSCOPY
8E48	2.27	ELECTRON MICROSCOPY
8E49	2.05	ELECTRON MICROSCOPY
8E4D	4.19	X-RAY DIFFRACTION
8E4E	4.19	X-RAY DIFFRACTION
8E4H	1.39	X-RAY DIFFRACTION
8E4X	2.8	X-RAY DIFFRACTION
8E5D	2.39	X-RAY DIFFRACTION
8E5E	2.62	X-RAY DIFFRACTION
8E5K	4.2	ELECTRON MICROSCOPY
8E5L	4.2	ELECTRON MICROSCOPY
8E5O	4.4	ELECTRON MICROSCOPY
8E5P	4.4	ELECTRON MICROSCOPY
8E5T	4.0	ELECTRON MICROSCOPY
8E5Y	1.32	X-RAY DIFFRACTION
8E66	2.35	X-RAY DIFFRACTION
8E67	2.3	X-RAY DIFFRACTION
8E6W	4.27	ELECTRON MICROSCOPY
8E6X	4.27	ELECTRON MICROSCOPY
8E6Z	4.1	ELECTRON MICROSCOPY
8E70	4.1	ELECTRON MICROSCOPY
8E74	2.94	ELECTRON MICROSCOPY
8E79	3.71	ELECTRON MICROSCOPY
8E82	3.03	ELECTRON MICROSCOPY
8E85	1.72	X-RAY DIFFRACTION
8E86	1.78	X-RAY DIFFRACTION
8E87	2.19	X-RAY DIFFRACTION
8E88	2.4	X-RAY DIFFRACTION
8E89	2.2	X-RAY DIFFRACTION
8E8A	1.8	X-RAY DIFFRACTION
8E8B	2.2	X-RAY DIFFRACTION
8E8C	2.25	X-RAY DIFFRACTION
8E8D	2.09	X-RAY DIFFRACTION
8E8E	2.05	X-RAY DIFFRACTION
8E8F	2.14	X-RAY DIFFRACTION
8E8G	2.13	X-RAY DIFFRACTION
8E8H	2.13	X-RAY DIFFRACTION
8E8J	2.4	X-RAY DIFFRACTION
8E8K	2.4	X-RAY DIFFRACTION
8E8M	3.13	ELECTRON MICROSCOPY
8E95	2.9	ELECTRON MICROSCOPY
8E9A	2.69	X-RAY DIFFRACTION
8EA3	3.7	ELECTRON MICROSCOPY
8EA4	3.0	ELECTRON MICROSCOPY
8EAE	2.56	X-RAY DIFFRACTION
8EAF	2.62	ELECTRON MICROSCOPY
8EAG	3.01	ELECTRON MICROSCOPY
8EAH	2.48	ELECTRON MICROSCOPY
8EAI	2.76	ELECTRON MICROSCOPY
8EAJ	2.45	ELECTRON MICROSCOPY
8EAK	2.67	ELECTRON MICROSCOPY
8EAL	2.34	ELECTRON MICROSCOPY
8EAM	2.59	ELECTRON MICROSCOPY
8EB5	2.5	X-RAY DIFFRACTION
8EBH	1.33	X-RAY DIFFRACTION
8EBO	1.98	X-RAY DIFFRACTION
8EBS	4.0	ELECTRON MICROSCOPY
8EBT	3.9	ELECTRON MICROSCOPY
8EBU	3.3	ELECTRON MICROSCOPY
8EBV	7.1	ELECTRON MICROSCOPY
8EBW	5.6	ELECTRON MICROSCOPY
8EBX	3.6	ELECTRON MICROSCOPY
8EBY	3.6	ELECTRON MICROSCOPY
8EC1	1.63	X-RAY DIFFRACTION
8ECC	2.44	X-RAY DIFFRACTION
8ED6	1.63	X-RAY DIFFRACTION
8EDA	1.63	X-RAY DIFFRACTION
8EDB	1.55	X-RAY DIFFRACTION
8EDG	4.64	ELECTRON MICROSCOPY
8EDJ	1.83	X-RAY DIFFRACTION
8EDP	2.01	X-RAY DIFFRACTION
8EE9	1.22	X-RAY DIFFRACTION
8EEX	2.95	ELECTRON MICROSCOPY
8EEY	2.53	ELECTRON MICROSCOPY
8EF9	2.4	ELECTRON MICROSCOPY
8EFC	2.8	ELECTRON MICROSCOPY
8EFK	3.0	ELECTRON MICROSCOPY
8EFV	2.97	ELECTRON MICROSCOPY
8EFY	3.16	ELECTRON MICROSCOPY
8EG0	3.53	ELECTRON MICROSCOPY
8EG4	4.18	X-RAY DIFFRACTION
8EG7	3.2	ELECTRON MICROSCOPY
8EG8	3.3	ELECTRON MICROSCOPY
8EGB	3.8	ELECTRON MICROSCOPY
8EH8	3.4	ELECTRON MICROSCOPY
8EH9	3.9	ELECTRON MICROSCOPY
8EHA	3.7	ELECTRON MICROSCOPY
8EHF	3.3	ELECTRON MICROSCOPY
8EHI	5.5	ELECTRON MICROSCOPY
8EHQ	3.0	ELECTRON MICROSCOPY
8EIU	2.24	ELECTRON MICROSCOPY
8EJ3	3.13	ELECTRON MICROSCOPY
8EJ6	1.39	X-RAY DIFFRACTION
8EJ8	1.45	X-RAY DIFFRACTION
8EJO	2.67	X-RAY DIFFRACTION
8EJP	2.174	X-RAY DIFFRACTION
8EK3	1.38	X-RAY DIFFRACTION
8EK8	2.63	X-RAY DIFFRACTION
8EKB	2.7	X-RAY DIFFRACTION
8EKC	2.7	ELECTRON MICROSCOPY
8EKJ	1.54	X-RAY DIFFRACTION
8EKU	1.52	X-RAY DIFFRACTION
8EKV	1.62	X-RAY DIFFRACTION
8EKZ	1.42	X-RAY DIFFRACTION
8EM9	2.341	X-RAY DIFFRACTION
8EMD	1.55	X-RAY DIFFRACTION
8EMH	3.63	ELECTRON MICROSCOPY
8EML	2.21	X-RAY DIFFRACTION
8EMM	2.1	ELECTRON MICROSCOPY
8ENG	1.25	X-RAY DIFFRACTION
8ENK	2.5	X-RAY DIFFRACTION
8EO1	1.28	X-RAY DIFFRACTION
8EO4	1.24	X-RAY DIFFRACTION
8EOE	3.2	ELECTRON MICROSCOPY
8EOF	3.3	ELECTRON MICROSCOPY
8EOS	3.1	ELECTRON MICROSCOPY
8EOT	3.3	ELECTRON MICROSCOPY
8EP8	2.45	X-RAY DIFFRACTION
8EPB	2.61	X-RAY DIFFRACTION
8EPD	2.42	X-RAY DIFFRACTION
8EPE	2.45	X-RAY DIFFRACTION
8EPF	2.61	X-RAY DIFFRACTION
8EPG	2.15	X-RAY DIFFRACTION
8EPI	2.55	X-RAY DIFFRACTION
8EPK	2.65	X-RAY DIFFRACTION
8EPX	3.15	ELECTRON MICROSCOPY
8EQG	1.39	X-RAY DIFFRACTION
8EQK	1.45	X-RAY DIFFRACTION
8EQL	1.52	X-RAY DIFFRACTION
8ER8	2.3	ELECTRON MICROSCOPY
8ESQ	2.8	ELECTRON MICROSCOPY
8ESR	3.2	ELECTRON MICROSCOPY
8ETC	3.1	ELECTRON MICROSCOPY
8ETG	3.4	ELECTRON MICROSCOPY
8ETH	3.8	ELECTRON MICROSCOPY
8ETI	3.7	ELECTRON MICROSCOPY
8ETJ	3.2	ELECTRON MICROSCOPY
8ETT	6.68	ELECTRON MICROSCOPY
8ETV	3.16	ELECTRON MICROSCOPY
8EU2	2.93	ELECTRON MICROSCOPY
8EUB	2.52	ELECTRON MICROSCOPY
8EUE	3.48	ELECTRON MICROSCOPY
8EUG	2.8	ELECTRON MICROSCOPY
8EUI	3.1	ELECTRON MICROSCOPY
8EUJ	3.36	ELECTRON MICROSCOPY
8EUP	3.1	ELECTRON MICROSCOPY
8EUY	3.0	ELECTRON MICROSCOPY
8EV3	3.0	ELECTRON MICROSCOPY
8EV6	2.946	X-RAY DIFFRACTION
8EV7	2.89	X-RAY DIFFRACTION
8EVE	2.35	X-RAY DIFFRACTION
8EVF	2.87	X-RAY DIFFRACTION
8EVG	2.75	ELECTRON MICROSCOPY
8EVH	2.85	ELECTRON MICROSCOPY
8EVI	2.64	ELECTRON MICROSCOPY
8EVJ	4.1	ELECTRON MICROSCOPY
8EVP	2.38	ELECTRON MICROSCOPY
8EVQ	2.72	ELECTRON MICROSCOPY
8EVR	2.87	ELECTRON MICROSCOPY
8EVS	2.62	ELECTRON MICROSCOPY
8EVT	2.2	ELECTRON MICROSCOPY
8EWB	2.87	ELECTRON MICROSCOPY
8EWC	2.45	ELECTRON MICROSCOPY
8EWG	2.9	ELECTRON MICROSCOPY
8EX9	2.96	ELECTRON MICROSCOPY
8EXA	3.14	ELECTRON MICROSCOPY
8EXX	3.3	ELECTRON MICROSCOPY
8EXY	3.2	ELECTRON MICROSCOPY
8EY6	1.63	X-RAY DIFFRACTION
8EY7	1.35	X-RAY DIFFRACTION
8EY8	1.3	X-RAY DIFFRACTION
8EYQ	3.3	ELECTRON MICROSCOPY
8EYT	2.8	ELECTRON MICROSCOPY
8EYU	1.95	X-RAY DIFFRACTION
8EYV	2.55	X-RAY DIFFRACTION
8EYW	2.1	X-RAY DIFFRACTION
8EZA	4.39	ELECTRON MICROSCOPY
8EZB	8.9	ELECTRON MICROSCOPY
8F0N	2.85	X-RAY DIFFRACTION
8F1I	3.0	ELECTRON MICROSCOPY
8F1J	2.6	ELECTRON MICROSCOPY
8F1K	2.8	ELECTRON MICROSCOPY
8F1S	2.1	X-RAY DIFFRACTION
8F1V	2.1	X-RAY DIFFRACTION
8F20	2.23	X-RAY DIFFRACTION
8F24	3.2	X-RAY DIFFRACTION
8F27	1.6	X-RAY DIFFRACTION
8F2W	1.3	X-RAY DIFFRACTION
8F2Y	1.78	X-RAY DIFFRACTION
8F3C	3.4	ELECTRON MICROSCOPY
8F40	2.45	X-RAY DIFFRACTION
8F42	2.55	X-RAY DIFFRACTION
8F4O	3.1	X-RAY DIFFRACTION
8F5C	1.15	X-RAY DIFFRACTION
8F5G	2.7	X-RAY DIFFRACTION
8F69	2.2	X-RAY DIFFRACTION
8F6B	2.75	X-RAY DIFFRACTION
8F86	3.1	ELECTRON MICROSCOPY
8F94	1.08	X-RAY DIFFRACTION
8FAK	3.22	ELECTRON MICROSCOPY
8FAY	1.91	X-RAY DIFFRACTION
8FB3	3.0	X-RAY DIFFRACTION
8FB4	1.49	X-RAY DIFFRACTION
8FC1	2.5	X-RAY DIFFRACTION
8FC2	2.5	X-RAY DIFFRACTION
8FC3	2.6	X-RAY DIFFRACTION
8FC4	2.45	X-RAY DIFFRACTION
8FC5	2.65	X-RAY DIFFRACTION
8FC6	2.35	X-RAY DIFFRACTION
8FCJ	2.83	ELECTRON MICROSCOPY
8FCS	\N	SOLUTION NMR
8FCU	3.19	ELECTRON MICROSCOPY
8FCV	2.95	ELECTRON MICROSCOPY
8FCW	2.87	ELECTRON MICROSCOPY
8FD2	3.65	ELECTRON MICROSCOPY
8FD3	3.12	ELECTRON MICROSCOPY
8FDP	1.88	X-RAY DIFFRACTION
8FDQ	1.54	X-RAY DIFFRACTION
8FDR	1.55	X-RAY DIFFRACTION
8FEO	1.52	X-RAY DIFFRACTION
8FEP	1.55	X-RAY DIFFRACTION
8FEQ	1.5	X-RAY DIFFRACTION
8FER	1.54	X-RAY DIFFRACTION
8FF4	3.6	ELECTRON MICROSCOPY
8FF5	3.13	ELECTRON MICROSCOPY
8FFI	2.7	ELECTRON MICROSCOPY
8FFR	3.49	X-RAY DIFFRACTION
8FFY	3.6	ELECTRON MICROSCOPY
8FFZ	3.8	ELECTRON MICROSCOPY
8FHV	2.5	X-RAY DIFFRACTION
8FHX	2.5	X-RAY DIFFRACTION
8FHZ	2.6	X-RAY DIFFRACTION
8FI0	3.0	X-RAY DIFFRACTION
8FI1	2.6	X-RAY DIFFRACTION
8FI2	3.0	X-RAY DIFFRACTION
8FI7	2.9	X-RAY DIFFRACTION
8FI8	2.8	X-RAY DIFFRACTION
8FII	2.94	X-RAY DIFFRACTION
8FIJ	2.799	X-RAY DIFFRACTION
8FIK	1.912	X-RAY DIFFRACTION
8FIL	2.01	X-RAY DIFFRACTION
8FIM	2.22	X-RAY DIFFRACTION
8FIX	3.9	ELECTRON MICROSCOPY
8FIY	7.3	ELECTRON MICROSCOPY
8FIZ	3.8	ELECTRON MICROSCOPY
8FJK	3.3	ELECTRON MICROSCOPY
8FJL	3.27	ELECTRON MICROSCOPY
8FKP	2.85	ELECTRON MICROSCOPY
8FKQ	2.76	ELECTRON MICROSCOPY
8FKR	2.89	ELECTRON MICROSCOPY
8FKS	2.88	ELECTRON MICROSCOPY
8FKT	2.81	ELECTRON MICROSCOPY
8FKU	2.82	ELECTRON MICROSCOPY
8FKV	2.47	ELECTRON MICROSCOPY
8FKW	2.5	ELECTRON MICROSCOPY
8FKX	2.59	ELECTRON MICROSCOPY
8FKY	2.67	ELECTRON MICROSCOPY
8FKZ	3.04	ELECTRON MICROSCOPY
8FL0	2.91	ELECTRON MICROSCOPY
8FL2	2.67	ELECTRON MICROSCOPY
8FL3	2.53	ELECTRON MICROSCOPY
8FL4	2.89	ELECTRON MICROSCOPY
8FL6	2.62	ELECTRON MICROSCOPY
8FL7	2.55	ELECTRON MICROSCOPY
8FL9	2.75	ELECTRON MICROSCOPY
8FLA	2.63	ELECTRON MICROSCOPY
8FLB	2.55	ELECTRON MICROSCOPY
8FLC	2.76	ELECTRON MICROSCOPY
8FLD	2.58	ELECTRON MICROSCOPY
8FLE	2.48	ELECTRON MICROSCOPY
8FLF	2.65	ELECTRON MICROSCOPY
8FLI	3.8	ELECTRON MICROSCOPY
8FLJ	3.48	ELECTRON MICROSCOPY
8FMW	2.86	ELECTRON MICROSCOPY
8FN2	3.4	ELECTRON MICROSCOPY
8FN3	2.17	X-RAY DIFFRACTION
8FN6	3.7	ELECTRON MICROSCOPY
8FN7	2.8	ELECTRON MICROSCOPY
8FNC	3.3	ELECTRON MICROSCOPY
8FND	3.0	ELECTRON MICROSCOPY
8FNF	3.5	ELECTRON MICROSCOPY
8FNG	2.2	ELECTRON MICROSCOPY
8FNH	2.5	ELECTRON MICROSCOPY
8FNI	3.4	ELECTRON MICROSCOPY
8FNJ	2.4	ELECTRON MICROSCOPY
8FNK	3.7	ELECTRON MICROSCOPY
8FNL	2.8	ELECTRON MICROSCOPY
